DEPT          TVD           GR      TAB_DEN      TAB_RES         ROP5         DCAV         CRPM         A34H         P16H         P28H         P34H         TNPH          PEF         DRHO         RHOB 
       4916.80000   4789.27334    111.21270      0.00000      0.00000     69.68600      6.02004     95.35612    200.00000     60.03734     81.13010     89.85094      3.92692      2.34382      0.07687      2.59973
       4916.90000   4789.36047    122.99240      0.00000      0.00000     70.21189      6.00925     95.33886    200.00000     54.58560     77.63447     86.67212      3.93195      2.41589      0.07036      2.58366
       4917.00000   4789.44760    137.38930      0.00000      0.00000     70.01397      6.00159     95.32159    200.00000     54.79828     77.91417     85.77310      3.97836      2.37449      0.06610      2.57807
       4917.10000   4789.53472    151.35820      0.00000      0.00000     69.18025      5.99752     95.30432    200.00000     54.86975     78.00815     85.47103      3.90296      2.25362      0.06372      2.57237
       4917.20000   4789.62185    162.94440      0.00000      0.00000     68.38783      5.99792     95.28706    200.00000     58.14296     79.96923     86.31142      3.77097      2.12099      0.06381      2.56928
       4917.30000   4789.70897    161.22540      0.00000      0.00000     69.82549      6.01463     95.26979    200.00000     81.52309     93.97698     92.31416      3.66994      2.16315      0.07315      2.58257
       4917.40000   4789.79609    159.50640      0.00000      0.00000     70.39425      6.02747     95.25252    200.00000     76.03318     92.46138     96.45491      3.61714      2.15039      0.08054      2.59500
       4917.50000   4789.88321    156.76220      0.00000      0.00000     70.42758      6.03725     95.23525    200.00000     57.13557     83.91180    100.23290      3.59074      2.10748      0.08630      2.60596
       4917.60000   4789.97033    143.90010      0.00000      0.00000     70.52211      6.04054     95.21799    200.00000     83.53151    101.44670    111.88700      3.52815      2.10484      0.08816      2.60779
       4917.70000   4790.05744    139.33760      0.00000      0.00000     69.78431      6.04090     95.20072    200.00000     90.80508    104.67370    108.01120      3.43347      2.08580      0.08829      2.60682
       4917.80000   4790.14456    142.40820      0.00000      0.00000     68.57219      6.03843     95.18345    200.00000     83.85477     97.35544     93.01437      3.30840      2.06164      0.08678      2.60334
       4917.90000   4790.23167    174.17970      0.00000      0.00000     70.80857      6.02278     95.16618    200.00000     83.85477     97.35544     93.01437      3.05347      2.19714      0.07791      2.59191
       4918.00000   4790.31878    214.44310      0.00000      0.00000     71.61655      6.01545     95.14892    200.00000     79.82656     98.84428     97.29742      2.80515      2.33341      0.07393      2.59028
       4918.10000   4790.40590    262.54530      0.00000      0.00000     71.10600      6.01579     95.13165    200.00000     72.07999    101.70750    105.53410      2.56292      2.47041      0.07448      2.59770
       4918.20000   4790.49301    291.41640      0.00000      0.00000     70.37551      5.99517     95.11438    200.00000     83.56205    109.96680    110.75270      2.32629      2.60200      0.06332      2.59109
       4918.30000   4790.58011    320.21020      0.00000      0.00000     69.52870      5.98432     95.09711    200.00000     91.73572    110.43030    108.07980      2.12251      2.65043      0.05760      2.59167
       4918.40000   4790.66722    349.00410      0.00000      0.00000     68.55276      5.98451     95.07984    200.00000     96.12210    102.14880     96.59264      1.95543      2.60584      0.05803      2.60037
       4918.50000   4790.75433    400.10360      0.00000      0.00000     69.76523      5.97708     95.06258    200.00000     79.14169     94.12076     95.13924      1.84047      2.52742      0.05430      2.60626
       4918.60000   4790.84143    452.33560      0.00000      0.00000     70.53474      5.97241     95.04531    200.00000     72.12704     89.73912     95.31595      1.74637      2.45543      0.05211      2.61461
       4918.70000   4790.92853    504.44380      0.00000      0.00000     70.53944      5.97204     95.02805    200.00000     80.24297     90.29214     96.95944      1.67672      2.39471      0.05232      2.62653
       4918.80000   4791.01563    531.02440      0.00000      0.00000     69.63267      5.97386     95.01077    200.00000    107.83060    110.86480    114.80700      1.68767      2.54302      0.05352      2.63278
       4918.90000   4791.10273    541.19500      0.00000      0.00000     68.78226      5.97344     95.01948    200.00000    126.39530    125.09020    127.06740      1.72630      2.66915      0.05329      2.63255
       4919.00000   4791.18983    528.83950      0.00000      0.00000     68.19344      5.96892     95.07128    200.00000    126.39530    125.09020    127.06740      1.79599      2.71992      0.05051      2.62260
       4919.10000   4791.27693    505.22470      0.00000      0.00000     67.35426      5.97311     95.12309    139.72980    134.83900    117.90330    114.33530      1.89887      2.76216      0.05265      2.61941
       4919.20000   4791.36403    484.23530      0.00000      0.00000     67.58334      5.97217     95.17489     86.20737    133.97930    108.55040    101.36770      1.95528      2.75055      0.05185      2.60905
       4919.30000   4791.45112    472.63180      0.00000      0.00000     70.09016      5.95762     95.22669     67.95909    111.05420     97.31770     92.44884      1.90467      2.63163      0.04327      2.58161
       4919.40000   4791.53822    461.02830      0.00000      0.00000     69.55597      5.96562     95.27849     55.14175    104.05540     87.73587     83.42379      1.85383      2.45849      0.04729      2.57714
       4919.50000   4791.62532    446.77750      0.00000      0.00000     68.36763      5.97769     95.33029     45.45969    100.13100     79.80461     74.93262      1.79876      2.30801      0.05373      2.58099
       4919.60000   4791.71242    425.71940      0.00000      0.00000     67.40355      5.98607     95.38210     40.43533     94.12872     75.08282     67.88085      1.73295      2.24978      0.05854      2.59179
       4919.70000   4791.79951    398.81300      0.00000      0.00000     67.93359      6.00193     95.43390     39.20939     92.66416     73.93071     66.16022      1.75154      2.14277      0.06797      2.61409
       4919.80000   4791.88661    372.61150      0.00000      0.00000     69.11578      6.01589     95.48570     40.69194     89.37246     73.28681     65.46647      1.79731      2.06387      0.07640      2.63553
       4919.90000   4791.97371    354.99140      0.00000      0.00000     70.86042      6.01560     95.53751     47.08223     75.18407     70.51138     62.47616      1.84284      2.13013      0.07656      2.64189
       4920.00000   4792.06081    337.37130      0.00000      0.00000     69.96354      6.00276     95.58931     50.57789     62.79341     67.44307     60.77826      1.90971      2.12136      0.06917      2.63165
       4920.10000   4792.14791    320.58150      0.00000      0.00000     68.31484      5.98703     95.64111     51.13073     52.14705     72.95884     65.46783      2.01821      2.11756      0.05996      2.61532
       4920.20000   4792.23501    307.47390      0.00000      0.00000     68.16349      5.98152     95.69292     43.92717     45.94818    117.07880     96.12054      2.27239      2.27302      0.05653      2.60233
       4920.30000   4792.32211    298.90450      0.00000      0.00000     68.72135      5.96837     95.74471     41.47797     43.84057    132.07970    106.54250      2.72632      2.37653      0.04873      2.57366
       4920.40000   4792.40921    293.22830      0.00000      0.00000     69.55908      5.95418     95.79652     55.62429     48.19759    128.86570    105.83110      3.29418      2.44029      0.03352      2.51168
       4920.50000   4792.49631    291.07950      0.00000      0.00000     69.85378      5.95830     95.84832    159.64140     80.23450    105.23330    100.60060      3.93219      2.42163     -0.01452      2.28931
       4920.60000   4792.58341    287.08960      0.00000      0.00000     70.06467      5.97800     95.90012    121.07940     58.82782     77.27116     72.82178      4.53271      2.33941      0.00040      2.20000
       4920.70000   4792.67051    281.93250      0.00000      0.00000     70.16006      6.00363     95.95193      3.42592      8.04043     46.76957     32.84453      5.12876      2.22897      0.04964      2.18894
       4920.80000   4792.75761    276.77540      0.00000      0.00000     69.60891      5.98842     96.00373      2.90073      3.90857     18.39948     14.59925      5.92480      2.24373      0.04096      2.11460
       4920.90000   4792.84471    274.28450      0.00000      0.00000     69.35361      6.06722     96.05553     10.32487      4.78110      8.13075      7.93174      7.65319      2.28503      0.08142      2.20465
       4921.00000   4792.93181    273.82040      0.00000      0.00000     69.34502      6.20736     96.10734     25.20487      9.44605     12.18825     10.46874     10.07013      2.34877      0.15440      2.41544
       4921.10000   4793.01892    272.53110      0.00000      0.00000     69.76830      6.07595     96.15914     71.53992     12.28148     24.23760     19.10910     11.71446      2.45853      0.09625      2.47462
       4921.20000   4793.10602    268.13720      0.00000      0.00000     70.35764      6.00612     96.21094    129.86730     12.92075     33.02126    353.98780     11.88574      2.51341      0.06642      2.53677
